Jhaveri Contemporary（ｼﾞｬｳﾞｪﾘ･ｺﾝﾃﾝﾎﾟﾗﾘｰ / ﾑﾝﾊﾞｲ）,https://jhavericontemporary.com/exhibitions/past,https://jhavericontemporary.com/artists
Johyun Gallery（ｼﾞｮﾋｮﾝ･ｷﾞｬﾗﾘｰ / ｿｳﾙ･ﾌﾟｻﾝ）,https://www.johyungallery.com/exhibitions/,https://www.johyungallery.com/artists/
Kalfayan Galleries（ｶﾙﾌｧﾔﾝ･ｷﾞｬﾗﾘｰｽﾞ / ｱﾃﾈ）,https://kalfayangalleries.com/bm-content-builder-237/,https://kalfayangalleries.com/artists/
Karma（ｶﾙﾏ / ﾆｭｰﾖｰｸ･ﾛｽｱﾝｾﾞﾙｽ）,https://karmakarma.org/exhibitions/,https://karmakarma.org/artists/
Kasmin（ｶｽﾐﾝ / ﾆｭｰﾖｰｸ）,https://www.kasmingallery.com/exhibitions/,https://www.kasmingallery.com/artists/categories/1/
Sean Kelly（ｼｮｰﾝ･ｹﾘｰ / ﾆｭｰﾖｰｸ･ﾛｽｱﾝｾﾞﾙｽ）,https://www.skny.com/exhibitions,https://www.skny.com/artists
Kerlin Gallery（ｶｰﾘﾝ･ｷﾞｬﾗﾘｰ / ﾀﾞﾌﾞﾘﾝ）,https://www.kerlingallery.com/exhibitions,https://www.kerlingallery.com/artists
Galerie Peter Kilchmann（ｷﾞｬﾗﾘｰ･ﾍﾟｰﾀｰ･ｷﾙﾋﾏﾝ / ﾊﾟﾘ･ﾁｭｰﾘｯﾋ）,https://www.peterkilchmann.com/exhibitions/,https://www.peterkilchmann.com/artists/list/
Tina Kim Gallery（ﾃｨﾅ･ｷﾑ･ｷﾞｬﾗﾘｰ / ﾆｭｰﾖｰｸ）,https://tinakimgallery.com/exhibitions/,https://tinakimgallery.com/artists/
Galerie Krinzinger（ｷﾞｬﾗﾘｰ･ｸﾘﾝﾂｨﾝｶﾞｰ / ｳｨｰﾝ）,https://galerie-krinzinger.at/exhibitions/,https://galerie-krinzinger.at/artists/
Kukje Gallery（ｸｯｼﾞｪ･ｷﾞｬﾗﾘｰ / ｿｳﾙ･ﾌﾟｻﾝ）,https://www.kukjegallery.com/exhibitions/past,https://www.kukjegallery.com/artists
Lehmann Maupin（ﾚｰﾏﾝ･ﾓｰﾋﾟﾝ / ﾆｭｰﾖｰｸ･ｿｳﾙ･ﾛﾝﾄﾞﾝ）,https://www.lehmannmaupin.com/exhibitions/past,https://www.lehmannmaupin.com/artists/c/artists
Josh Lilley（ｼﾞｮｼｭ･ﾘﾘｰ / ﾛﾝﾄﾞﾝ）,https://joshlilleygallery.com/exhibitions,https://joshlilleygallery.com/artists
